Time (TU),X (LU),Y (LU),Z (LU),VX (LU/TU),VY (LU/TU),VZ (LU/TU)
0.24351551819069436,-0.4498044106657356,0.3558891604764006,4.998504804774234e-31,-1.1196190329550968,1.0263004485055538,1.972889798680044e-30
0.24619072026236385,-0.4527852857603255,0.3586370041333436,5.0511854468839575e-31,-1.1089197224372052,1.0280105257808003,1.9655656510253943e-30
0.24889707161586197,-0.45577187056751467,0.36142152691043433,5.104281208438034e-31,-1.0981888403104942,1.0297617733093456,1.958236984361454e-30
0.2516349360503506,-0.45876380770137526,0.364243323474153,5.157794514113948e-31,-1.0874256663627166,1.0315535963338518,1.9509039407931203e-30
0.25440468041003833,-0.4617607263173589,0.3671029957632654,5.211727767608681e-31,-1.0766294727278298,1.0333853841686549,1.943566662651031e-30
0.2572066754244261,-0.46476224269153393,0.3700011538474466,5.2660833671059916e-31,-1.0657995206017628,1.0352565102922184,1.9362252902682116e-30
0.26004129632774875,-0.46776796050705505,0.37293841656154103,5.320863716117636e-31,-1.05493505796805,1.0371663323147946,1.9288799604678787e-30
0.2629089199635892,-0.4707774674249348,0.3759154084900189,5.376071166515733e-31,-1.044035330744912,1.0391141895590412,1.9215308141093434e-30
0.2658099285238336,-0.4737903386927069,0.3789327638193036,5.431708089838037e-31,-1.0330995684816686,1.0410994050982856,1.9141779864157777e-30
0.2687447053774022,-0.47680613241714104,0.3819911219776085,5.487776796113049e-31,-1.0221270002132263,1.0431212824320355,1.9068216176484347e-30
0.2717136386434774,-0.4798243929364204,0.3850911313129288,5.544279601632867e-31,-1.0111168409475593,1.0451791074257417,1.899461843988616e-30
0.2747171191351731,-0.48284464832108026,0.3882334469129723,5.601218788634742e-31,-1.0000682994355887,1.0472721464013788,1.8920988027350722e-30
0.27775554129112984,-0.4858664109602049,0.3914187315287406,5.658596622208176e-31,-0.988980574717258,1.049399646270972,1.884732629956273e-30
0.2808293010777666,-0.4888891751177442,0.3946476533176611,5.7164153099215645e-31,-0.9778528637629488,1.0515608325491193,1.8773634655147312e-30
0.2839387995375046,-0.4919124200812207,0.3979208895017649,5.774677067958684e-31,-0.9666843485649779,1.0537549113187108,1.8699914444433735e-30
0.28708443931884087,-0.4949356063612894,0.4012391226540981,5.83338405496749e-31,-0.9554742087545866,1.0559810662684939,1.862616705247409e-30
0.290266626037803,-0.49795817668036124,0.4046030420441661,5.8925383970806225e-31,-0.9442216166270988,1.0582384591134981,1.8552393865182526e-30
0.29348576685917077,-0.5009795542702311,0.4080133420448824,5.9521421609616335e-31,-0.9329257421256821,1.0605262280510839,1.847859630100373e-30
